year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2014,8,15,752,2,1327,-8,AA,N436AA,1220,PDX,DFW,195,1616,7,52
2014,7,7,1009,39,1221,51,AS,N467AS,330,SEA,SJC,104,697,10,9
2014,7,14,102,37,655,23,UA,N76265,1041,SEA,IAH,217,1874,1,2
2014,5,4,1151,1,1245,-2,AS,N799AS,684,SEA,GEG,37,224,11,51
2014,4,4,702,-3,942,-3,AS,N408AS,466,SEA,LAX,126,954,7,2
2014,8,24,1401,6,1626,9,AS,N568AS,416,SEA,BUR,117,937,14,1
2014,2,14,1558,63,1653,55,AS,N767AS,67,SEA,KTN,103,680,15,58
2014,4,9,2214,-6,2253,-6,OO,N294SW,5440,PDX,RDM,28,116,22,14
2014,7,1,2354,-5,724,-12,DL,N670DN,1688,SEA,ATL,254,2182,23,54
2014,6,20,734,19,1056,11,UA,N12238,1660,PDX,DEN,123,991,7,34
2014,8,21,1210,10,2001,-4,WN,N486WN,506,SEA,BWI,267,2335,12,10
2014,6,1,2101,11,541,6,AA,N5CAAA,1070,SEA,MIA,321,2724,21,1
2014,6,10,2112,-3,2351,7,AS,N791AS,113,SEA,ANC,202,1448,21,12
2014,2,2,1204,8,1259,22,OO,N221SW,5325,PDX,RDM,33,116,12,4
2014,7,19,922,-3,1456,-18,AS,N570AS,654,PDX,DFW,192,1616,9,22
2014,8,25,1822,2,2107,3,AS,N408AS,630,SEA,PHX,144,1107,18,22
2014,3,31,515,-5,744,-7,US,N521UW,649,PDX,PHX,128,1009,5,15
2014,3,6,1815,-5,2310,15,AS,N513AS,859,SEA,HNL,392,2677,18,15
2014,11,2,1518,-7,1736,-14,AS,N524AS,538,SEA,ONT,119,956,15,18
2014,7,29,2151,26,6,37,AS,N562AS,356,SEA,OAK,103,671,21,51
2014,2,8,705,0,1231,10,DL,N964DN,2090,PDX,MSP,150,1426,7,5
2014,6,25,1132,2,1359,6,AS,N579AS,572,PDX,SAN,128,933,11,32
2014,6,11,2254,9,619,-2,DL,N801DZ,503,PDX,ATL,249,2172,22,54
2014,4,6,658,-7,1429,-28,UA,N520UA,250,PDX,IAD,251,2327,6,58
2014,12,25,1941,-4,2222,-8,AS,N464AS,99,SEA,ANC,209,1448,19,41
2014,11,26,655,-5,742,-8,AS,N520AS,415,PDX,SEA,29,129,6,55
2014,11,7,1041,16,1535,-4,AS,N626AS,36,SEA,MSP,160,1399,10,41
2014,5,10,558,-2,838,8,AS,N527AS,81,SEA,ANC,194,1448,5,58
2014,2,6,1420,0,2007,-23,AA,N3ASAA,125,SEA,ORD,198,1721,14,20
2014,12,15,1349,-1,1631,13,AS,N588AS,512,SEA,SNA,144,978,13,49
2014,10,15,1134,-6,1351,-5,AS,N564AS,572,PDX,SAN,124,933,11,34
2014,6,16,1006,25,1216,16,UA,N819UA,698,SEA,SFO,93,679,10,6
2014,10,29,1948,-7,2151,-9,WN,N643SW,204,SEA,OAK,104,671,19,48
2014,6,5,1759,19,2001,16,WN,N779SW,1016,PDX,LAS,106,763,17,59
2014,2,13,752,-3,929,-6,AS,N762AS,61,SEA,JNU,130,909,7,52
2014,8,28,1936,-4,2150,-9,AS,N611AS,524,SEA,BUR,119,937,19,36
2014,5,30,600,-5,1158,-7,AA,N3FVAA,2240,SEA,ORD,207,1721,6,0
2014,6,22,1734,-6,2023,-17,AS,N530AS,867,SEA,OGG,332,2640,17,34
2014,1,24,951,1,1731,-4,AS,N527AS,752,PDX,ATL,266,2172,9,51
2014,4,20,708,-2,1253,-2,AA,N3FRAA,1308,SEA,DFW,193,1660,7,8
2014,1,15,2152,-1,603,3,UA,N478UA,371,SEA,EWR,282,2402,21,52
2014,7,3,1219,-5,1359,-25,UA,N16234,1542,PDX,SFO,84,550,12,19
2014,8,23,1736,21,2339,29,WN,N900WN,502,SEA,MDW,230,1733,17,36
2014,2,6,1054,-1,1326,1,VX,N847VA,784,SEA,LAX,133,954,10,54
2014,12,12,951,161,1226,172,AS,N592AS,530,SEA,ONT,136,956,9,51
2014,1,10,1835,30,2116,35,OO,N613SK,4744,SEA,LAX,121,954,18,35
2014,8,7,2155,-3,550,-16,DL,N6708D,1542,SEA,JFK,270,2422,21,55
2014,7,9,745,-5,1322,-13,AA,N434AA,1220,PDX,DFW,195,1616,7,45
2014,4,1,1007,-8,1544,-20,AS,N317AS,654,PDX,DFW,189,1616,10,7
2014,9,3,556,-9,1133,-27,AA,N3HNAA,2218,SEA,ORD,192,1721,5,56
2014,11,18,1413,-2,1554,-1,WN,N959WN,781,PDX,OAK,86,543,14,13
2014,9,1,1242,-3,1845,-10,WN,N254WN,4604,SEA,HOU,224,1894,12,42
2014,12,10,721,1,1154,21,AS,N435AS,855,PDX,KOA,379,2607,7,21
2014,9,30,2045,0,2345,11,AS,N462AS,141,SEA,ANC,222,1448,20,45
2014,3,24,757,-3,1529,-8,DL,N612DL,1962,SEA,ATL,240,2182,7,57
2014,8,22,1102,-3,1920,1,B6,N585JB,296,PDX,BOS,301,2537,11,2
2014,8,15,744,4,1027,2,AS,N607AS,634,SEA,PHX,139,1107,7,44
2014,4,29,1020,-5,1123,8,OO,N233SW,5325,SEA,PDX,33,129,10,20
2014,6,3,650,0,1207,-2,AS,N461AS,36,SEA,MSP,170,1399,6,50
2014,5,12,601,1,830,0,AS,N442AS,81,SEA,ANC,190,1448,6,1
2014,7,29,1034,-6,1403,-13,UA,N77530,1638,SEA,DEN,128,1024,10,34
2014,6,20,1804,-1,2344,-7,AS,N516AS,26,SEA,ORD,202,1721,18,4
2014,12,11,836,1,1244,-21,AS,N583AS,879,SEA,LIH,342,2701,8,36
2014,12,27,626,-9,824,-25,OO,N225AG,3460,PDX,ONT,103,838,6,26
2014,12,21,1527,2,1731,-13,AS,N423AS,538,SEA,ONT,108,956,15,27
2014,12,1,1214,16,1437,28,UA,N485UA,390,SEA,SFO,118,679,12,14
2014,3,28,1623,-2,1829,-6,OO,N215AG,3494,PDX,SBA,110,784,16,23
2014,6,12,604,-1,850,8,AS,N566AS,516,SEA,SNA,139,978,6,4
2014,8,8,2048,-2,2313,3,AS,N512AS,566,PDX,LAX,115,834,20,48
2014,5,23,1827,-3,2024,-18,AS,N797AS,302,SEA,SFO,97,679,18,27
2014,6,12,627,-3,1406,1,DL,N817DN,1156,PDX,ATL,259,2172,6,27
2014,1,29,808,43,955,30,AS,N615AS,380,PDX,SFO,88,550,8,8
2014,4,6,1328,8,2101,12,DL,N808DN,773,PDX,ATL,251,2172,13,28
2014,10,13,621,-4,830,-7,OO,N224AG,3460,PDX,ONT,114,838,6,21
2014,8,17,713,-2,1035,-8,UA,N516UA,789,PDX,DEN,123,991,7,13
2014,6,19,702,-3,931,-2,AS,N791AS,115,SEA,ANC,189,1448,7,2
2014,11,25,1615,0,1946,-14,WN,N8638A,1204,SEA,PHX,129,1107,16,15
2014,3,31,2006,-9,2216,-15,OO,N217AG,3464,PDX,ONT,113,838,20,6
2014,7,27,2047,-13,2133,-19,OO,N284YV,5433,SEA,PDX,35,129,20,47
2014,7,12,701,-4,927,2,WN,N8601C,2904,PDX,LAS,110,763,7,1
2014,8,24,1126,-4,1640,0,DL,N124DE,588,SEA,MSP,169,1399,11,26
2014,11,10,1033,-2,1330,20,DL,N3773D,385,SEA,LAX,125,954,10,33
2014,6,2,25,-5,528,-21,DL,D942DN,2200,PDX,MSP,170,1426,0,25
2014,2,24,758,-2,1018,-5,AS,N797AS,568,PDX,LAX,120,834,7,58
2014,2,22,653,-2,1244,-1,WN,N218WN,3342,PDX,MDW,215,1751,6,53
2014,8,31,2217,-3,2254,-5,OO,N235SW,5440,PDX,RDM,27,116,22,17
2014,3,5,1403,-2,1641,4,AS,N794AS,532,SEA,ONT,134,956,14,3
2014,10,30,935,-2,1424,-26,DL,N827DN,1453,SEA,MSP,152,1399,9,35
2014,8,31,611,-4,926,-16,F9,N202FR,796,PDX,DEN,119,991,6,11
2014,5,31,1204,-3,1250,0,OO,N581SW,5325,PDX,RDM,30,116,12,4
2014,8,3,1440,-10,1737,13,AS,N622AS,538,SEA,ONT,151,956,14,40
2014,8,8,644,-1,1243,3,WN,N218WN,1626,PDX,MDW,218,1751,6,44
2014,9,13,608,3,808,3,AS,N508AS,342,SEA,OAK,101,671,6,8
2014,6,6,702,-3,923,-4,AS,N523AS,608,SEA,LAS,119,867,7,2
2014,1,23,658,-10,1513,0,UA,N529UA,583,PDX,EWR,286,2434,6,58
2014,3,28,2321,61,746,51,AA,N640AA,1070,SEA,MIA,308,2724,23,21
2014,1,29,2221,-4,2301,-3,OO,N221SW,5353,PDX,EUG,27,106,22,21
2014,12,31,1319,-1,1610,6,OO,N919SW,6371,SEA,LAX,136,954,13,19
2014,5,9,1957,-4,2035,-5,OO,N290SW,5340,PDX,RDM,29,116,19,57
2014,11,26,1205,30,1658,15,DL,N6704Z,1453,SEA,MSP,151,1399,12,5
2014,5,28,621,-9,838,-7,OO,N216AG,3456,PDX,BUR,123,817,6,21
2014,1,15,1745,0,1941,-8,OO,N218AG,3488,PDX,BUR,108,817,17,45
2014,11,20,559,-1,820,-28,AS,N577AS,81,SEA,ANC,187,1448,5,59
2014,8,2,1817,-3,1944,-6,WN,N754SW,4146,PDX,SMF,70,479,18,17
2014,6,30,2250,-5,658,-4,B6,N563JB,498,SEA,BOS,291,2496,22,50
2014,7,17,1032,2,1302,2,WN,N921WN,4342,SEA,LAS,114,867,10,32
2014,7,26,559,-1,818,-14,AS,N524AS,81,SEA,ANC,179,1448,5,59
2014,10,5,720,10,1334,34,AA,N3CVAA,1507,SEA,DFW,185,1660,7,20
2014,2,8,557,-8,756,-9,AS,N538AS,344,SEA,OAK,100,671,5,57
2014,10,8,1001,-9,1326,-6,F9,N947FR,788,PDX,DEN,130,991,10,1
2014,9,22,616,-4,857,2,AS,N512AS,470,SEA,SAN,140,1050,6,16
2014,8,4,836,-9,927,-13,OO,N583SW,5303,SEA,PDX,34,129,8,36
2014,12,21,1552,-8,1644,-6,OO,N608SK,4491,SEA,PDX,28,129,15,52
2014,6,17,635,-5,847,-16,AS,N317AS,576,PDX,SAN,117,933,6,35
2014,8,20,611,-4,933,-9,F9,N207FR,796,PDX,DEN,125,991,6,11
2014,9,5,1505,-5,1756,2,AS,N767AS,650,SEA,PHX,145,1107,15,5
2014,3,1,835,5,1234,18,US,N675AW,440,SEA,PHX,160,1107,8,35
2014,5,21,659,-6,921,-6,AS,N525AS,608,SEA,LAS,113,867,6,59
2014,10,11,828,-2,958,-17,WN,N405WN,115,PDX,SJC,79,569,8,28
2014,5,8,905,5,1224,15,AS,N585AS,875,SEA,LIH,361,2701,9,5
2014,5,28,720,-5,955,5,AS,N756AS,530,SEA,ONT,135,956,7,20
2014,11,30,1323,-2,1815,-20,DL,N368NW,2164,PDX,MSP,160,1426,13,23
2014,5,2,1310,-5,1606,-2,DL,N397DA,799,SEA,SLC,92,689,13,10
2014,12,4,1430,-5,1520,-2,OO,N609SK,4590,PDX,SEA,34,129,14,30
2014,1,4,1957,43,2147,17,UA,N37413,1241,SEA,SFO,94,679,19,57
2014,9,12,816,6,1344,-11,AA,N4YFAA,1220,PDX,DFW,190,1616,8,16
2014,4,7,1327,12,1600,14,OO,N810SK,4800,SEA,LAX,127,954,13,27
2014,6,1,1049,-1,1251,-4,WN,N951WN,4016,PDX,LAS,107,763,10,49
2014,6,20,2311,11,707,2,UA,N36444,1695,SEA,EWR,275,2402,23,11
2014,8,28,1845,-5,2128,-6,DL,N309US,2642,SEA,LAX,121,954,18,45
2014,2,16,1835,20,2028,13,WN,N921WN,647,SEA,OAK,97,671,18,35
2014,5,27,607,-3,820,12,AS,N564AS,342,SEA,OAK,109,671,6,7
2014,7,10,1250,50,1457,52,AS,N788AS,306,SEA,SFO,106,679,12,50
2014,2,8,1931,-4,2207,14,AS,N584AS,520,SEA,BUR,125,937,19,31
2014,5,14,1752,-5,1957,-7,UA,N411UA,587,SEA,SFO,109,679,17,52
2014,12,14,1447,-3,1711,7,AS,N569AS,528,SEA,BUR,126,937,14,47
2014,4,27,659,-1,952,-8,AS,N315AS,724,SEA,SLC,90,689,6,59
2014,4,14,1158,-12,1406,-9,OO,N224AG,3454,PDX,BUR,111,817,11,58
2014,10,6,1821,-8,2101,-17,UA,N841UA,799,SEA,LAX,135,954,18,21
2014,7,6,635,-5,859,-4,AS,N788AS,558,PDX,LAX,116,834,6,35
2014,5,24,1339,-1,2159,2,DL,N6712B,182,SEA,JFK,297,2422,13,39
2014,7,29,1125,25,1352,19,AS,N516AS,91,SEA,ANC,178,1448,11,25
2014,8,12,1515,25,1803,39,AS,N619AS,538,SEA,ONT,140,956,15,15
2014,8,18,630,0,1237,7,WN,N8325D,203,PDX,MDW,233,1751,6,30
2014,11,30,658,-2,1303,NA,DL,N3759,991,SEA,LAX,NA,954,6,58
2014,9,28,1023,8,1721,21,AS,N527AS,788,SEA,MSY,258,2086,10,23
2014,7,12,1733,-7,1954,-17,OO,N825SK,4738,SEA,LAS,128,867,17,33
2014,7,2,719,-6,1002,-3,AS,N309AS,240,SEA,SAN,142,1050,7,19
2014,3,23,2,3,547,-18,UA,N16217,1208,SEA,IAH,209,1874,0,2
2014,12,30,1011,1,1534,1,AS,N625AS,752,SEA,MCI,184,1489,10,11
2014,7,8,712,-8,921,-21,B6,N552JB,1121,PDX,LGB,114,846,7,12
2014,10,13,1020,-5,1621,-1,AS,N464AS,686,PDX,ORD,207,1739,10,20
2014,5,15,639,-6,905,-20,OO,N816SK,4625,SEA,LAX,125,954,6,39
2014,12,7,1139,-1,1326,6,WN,N789SW,2342,PDX,SJC,95,569,11,39
2014,4,26,1047,-6,1642,-14,UA,N449UA,618,SEA,ORD,205,1721,10,47
2014,1,20,655,-5,908,-9,AS,N627AS,582,PDX,SNA,117,859,6,55
2014,6,30,553,-2,914,-11,WN,N610WN,4349,PDX,DEN,120,991,5,53
2014,5,20,632,-8,858,-4,AS,N307AS,576,PDX,SAN,131,933,6,32
2014,8,3,926,-4,1126,-7,AS,N306AS,330,SEA,SJC,102,697,9,26
2014,10,9,1139,74,1735,73,AS,N644AS,686,PDX,ORD,206,1739,11,39
2014,4,2,911,-4,1142,-6,AS,N612AS,554,SEA,PSP,129,987,9,11
2014,6,22,2128,3,2335,9,AS,N570AS,356,SEA,OAK,101,671,21,28
2014,11,2,856,1,1107,-13,WN,N697SW,4215,PDX,SAN,118,933,8,56
2014,11,15,1922,2,2349,-6,AS,N557AS,893,SEA,HNL,368,2677,19,22
2014,10,17,853,-7,1143,8,AS,N517AS,502,SEA,SNA,144,978,8,53
2014,11,26,1147,2,1714,-16,AS,N613AS,748,SEA,STL,185,1709,11,47
2014,10,7,1833,58,2049,69,AS,N468AS,302,SEA,SFO,113,679,18,33
2014,11,14,629,-11,836,-14,OO,N223AG,3456,PDX,BUR,105,817,6,29
2014,10,17,643,-2,847,-8,WN,N8619F,351,PDX,LAS,109,763,6,43
2014,8,8,1225,-5,1515,5,AS,N516AS,137,PDX,ANC,215,1542,12,25
2014,9,15,1416,6,2002,2,AA,N3FXAA,2318,SEA,DFW,194,1660,14,16
2014,9,28,1521,6,1719,4,AS,N435AS,308,SEA,SFO,94,679,15,21
2014,9,7,1541,100,2144,95,UA,N75432,1084,PDX,IAH,211,1825,15,41
2014,9,24,659,-6,927,-1,AS,N619AS,582,PDX,SNA,126,859,6,59
2014,2,10,1907,-3,2002,0,OO,N580SW,5305,PDX,SEA,44,129,19,7
2014,11,18,2020,-15,2339,-19,AS,N614AS,681,SEA,DEN,118,1024,20,20
2014,6,12,2121,16,518,10,UA,N489UA,501,SEA,EWR,275,2402,21,21
2014,4,30,659,-1,952,-8,AS,N305AS,724,SEA,SLC,89,689,6,59
2014,8,30,542,7,902,-10,UA,N24212,1578,SEA,DEN,121,1024,5,42
2014,4,17,624,-6,834,-5,OO,N225AG,3456,PDX,BUR,111,817,6,24
2014,9,8,705,-5,1239,-21,AA,N3GEAA,1507,SEA,DFW,185,1660,7,5
2014,5,1,709,-3,1316,-3,UA,N409UA,229,SEA,IAH,220,1874,7,9
2014,6,21,1619,-1,1837,-23,AS,N309AS,119,SEA,ANC,184,1448,16,19
2014,3,15,559,-1,830,-8,AS,N618AS,506,SEA,SNA,128,978,5,59
2014,4,22,1506,1,1714,-6,AS,N708AS,588,PDX,PSP,114,873,15,6
2014,6,9,2055,-8,2237,-22,OO,N789SK,5210,PDX,SFO,83,550,20,55
2014,12,24,1612,-3,1805,-19,UA,N817UA,587,SEA,SFO,91,679,16,12
2014,9,28,1321,6,1830,3,DL,N137DL,198,SEA,MSP,172,1399,13,21
2014,1,14,704,-6,1007,-5,DL,N327NB,2397,SEA,SLC,99,689,7,4
2014,1,8,1737,-3,2133,-32,AS,N558AS,877,SEA,KOA,337,2688,17,37
2014,11,14,1943,18,2118,12,AS,N565AS,368,SEA,SMF,80,605,19,43
2014,2,20,758,-2,1603,-17,AS,N514AS,16,SEA,MCO,290,2554,7,58
2014,6,27,1214,39,1435,20,WN,N431WN,1927,PDX,PHX,119,1009,12,14
2014,6,30,2028,3,2301,-2,AS,N581AS,640,PDX,PHX,134,1009,20,28
2014,5,22,29,-1,532,-9,DL,N128DL,2001,SEA,MSP,165,1399,0,29
2014,9,9,1754,-6,2000,-20,OO,N215AG,3462,PDX,ONT,107,838,17,54
2014,8,22,1459,-6,1712,-16,AS,N568AS,520,SEA,BUR,113,937,14,59
2014,2,23,1929,739,2211,720,DL,N301NB,2397,SEA,SLC,77,689,19,29
2014,5,6,554,-6,1142,2,AA,N4XMAA,1650,PDX,DFW,203,1616,5,54
2014,7,26,1747,-7,2037,-4,UA,N836UA,622,SEA,LAX,137,954,17,47
2014,10,21,659,-1,1520,2,DL,N707TW,2588,SEA,JFK,295,2422,6,59
2014,8,5,1336,-4,1520,-5,AS,N413AS,362,SEA,SMF,81,605,13,36
2014,6,18,2128,33,2348,24,AS,N459AS,731,SEA,ANC,183,1448,21,28
2014,7,3,1254,74,1535,55,WN,N491WN,203,SEA,SLC,87,689,12,54
2014,9,8,1632,-1,1915,-3,DL,N6708D,1194,PDX,SLC,87,630,16,32
2014,9,24,823,50,1027,65,UA,N852UA,302,PDX,SFO,92,550,8,23
2014,2,16,1855,0,2040,5,AS,N512AS,381,SEA,SMF,86,605,18,55
2014,2,16,NA,NA,NA,NA,UA,NA,1523,SEA,SFO,NA,679,NA,NA
2014,3,23,2025,-4,2304,-11,US,N624AW,648,SEA,PHX,137,1107,20,25
2014,11,26,837,42,1040,35,WN,N397SW,1325,SEA,OAK,101,671,8,37
2014,1,2,1126,-4,1340,-11,AS,N586AS,578,PDX,SAN,122,933,11,26
2014,8,8,1056,-4,1335,2,AS,N459AS,91,SEA,ANC,191,1448,10,56
2014,5,19,1213,13,1413,13,WN,N651SW,3864,SEA,OAK,101,671,12,13
2014,9,26,1938,58,2219,81,AS,N791AS,616,SEA,LAS,138,867,19,38
2014,8,6,1852,-3,2350,-12,DL,N822DN,2485,SEA,MSP,162,1399,18,52
2014,7,31,1326,1,1840,7,AS,N315AS,34,SEA,MSP,173,1399,13,26
2014,9,22,2124,24,2326,26,AS,N587AS,350,SEA,OAK,98,671,21,24
2014,8,8,2312,-3,2400,7,AS,N403AS,410,SEA,BLI,20,93,23,12
2014,3,30,644,-1,851,-14,OO,N218AG,3460,PDX,ONT,112,838,6,44
2014,6,29,1550,-6,2339,-36,UA,N404UA,538,SEA,EWR,263,2402,15,50
2014,1,1,1349,10,1547,-3,UA,N79279,1299,SEA,SFO,101,679,13,49
2014,9,12,1459,14,1655,-4,UA,N69824,1298,SEA,SFO,99,679,14,59
2014,4,11,1129,-6,1714,-7,AS,N307AS,670,SEA,AUS,208,1770,11,29
2014,7,18,1630,0,1855,-22,DL,N374DA,1363,SEA,LAX,123,954,16,30
2014,5,11,549,-11,1413,-22,UA,N815UA,475,SEA,EWR,286,2402,5,49
2014,9,14,950,0,1229,-10,OO,N217AG,3492,PDX,SLC,85,630,9,50
2014,10,30,1849,-1,2124,9,WN,N419WN,3935,SEA,LAS,129,867,18,49
2014,8,24,1439,4,1636,1,OO,N227AG,3474,SEA,FAT,94,748,14,39
2014,11,6,905,-5,1030,-5,WN,N733SA,2070,PDX,SMF,70,479,9,5
2014,11,28,1024,16,1337,7,F9,N912FR,788,PDX,DEN,111,991,10,24
2014,5,7,1720,0,2014,-8,DL,N591NW,2237,SEA,HNL,336,2677,17,20
2014,8,30,2255,0,704,2,B6,N593JB,498,SEA,BOS,283,2496,22,55
2014,7,10,1117,-3,1439,34,AS,N618AS,656,SEA,PHX,173,1107,11,17
2014,12,8,1127,-8,1354,-13,B6,N828JB,107,SEA,LGB,131,965,11,27
2014,11,22,627,-3,804,-11,WN,N732SW,2626,SEA,SMF,81,605,6,27
2014,2,13,706,-4,1228,-37,AA,N3JHAA,1308,SEA,DFW,176,1660,7,6
2014,12,12,655,-5,1029,44,AS,N419AS,466,SEA,LAX,151,954,6,55
2014,7,7,1100,5,1343,3,WN,N601WN,1998,PDX,SLC,87,630,11,0
2014,11,19,919,-1,1739,1,AS,N442AS,12,SEA,BOS,283,2496,9,19
2014,10,23,818,-2,1623,-2,AS,N583AS,766,SEA,BWI,282,2335,8,18
2014,11,8,1222,-3,1425,-5,OO,N227AG,3470,PDX,SBA,110,784,12,22
2014,6,18,2024,-1,2350,-9,AS,N532AS,680,SEA,DEN,132,1024,20,24
2014,10,23,1318,-2,1533,-4,B6,N652JB,1521,PDX,LGB,120,846,13,18
2014,7,26,1004,19,1735,-5,AS,N513AS,764,PDX,DCA,256,2350,10,4
2014,8,15,1346,6,1532,7,AS,N791AS,362,SEA,SMF,81,605,13,46
2014,4,12,1951,-4,2126,-4,AS,N512AS,404,PDX,SJC,80,569,19,51
2014,11,11,1448,-7,1732,-12,AS,N769AS,714,PDX,SLC,79,630,14,48
2014,1,13,557,-3,1157,-13,AA,N3FTAA,2240,SEA,ORD,208,1721,5,57
2014,3,18,614,-1,745,-20,WN,N904WN,1732,PDX,SJC,80,569,6,14
2014,9,16,1309,-11,1526,-1,UA,N459UA,371,SEA,SFO,105,679,13,9
2014,11,4,1316,16,1452,7,WN,N614SW,799,SEA,SMF,76,605,13,16
2014,8,1,1559,-1,1640,-12,OO,N825SK,4500,PDX,SEA,26,129,15,59
2014,6,8,558,-2,819,-12,OO,N924SW,6250,PDX,LAX,121,834,5,58
2014,12,18,1133,-2,1654,9,DL,N341NW,875,PDX,MSP,180,1426,11,33
2014,9,5,2106,21,2326,10,AS,N457AS,141,SEA,ANC,185,1448,21,6
2014,11,16,1451,-4,1823,-13,AS,N442AS,650,SEA,PHX,132,1107,14,51
2014,9,21,1523,-2,1611,-8,AS,N589AS,67,SEA,KTN,91,680,15,23
2014,11,4,654,-6,858,-6,OO,N633SK,4608,SEA,SJC,101,697,6,54
2014,5,12,1324,9,2350,NA,AA,N3CTAA,115,PDX,ORD,NA,1739,13,24
2014,11,30,1956,11,2321,17,F9,N207FR,794,PDX,DEN,125,991,19,56
2014,9,22,1133,-2,1518,3,WN,N354SW,3677,SEA,DEN,134,1024,11,33
2014,4,27,2033,8,2242,-16,US,N653AW,589,PDX,PHX,111,1009,20,33
2014,1,11,1529,-6,2056,-14,AA,N477AA,157,PDX,DFW,187,1616,15,29
2014,6,20,1835,-5,2128,-2,WN,N776WN,492,SEA,SLC,91,689,18,35
2014,3,11,1527,-3,2327,-6,AS,N453AS,14,SEA,EWR,280,2402,15,27
2014,2,13,1515,9,1828,-7,UA,N28457,1106,SEA,DEN,106,1024,15,15
2014,7,24,839,-6,1050,-14,UA,N825UA,771,SEA,SFO,104,679,8,39
2014,4,26,640,-5,855,-30,AS,N797AS,550,SEA,PSP,116,987,6,40
2014,4,8,1141,11,1406,17,AS,N519AS,572,PDX,SAN,126,933,11,41
2014,2,28,1110,5,1243,-2,WN,N728SW,780,PDX,OAK,81,543,11,10
2014,1,13,1655,6,1931,4,OO,N716SK,6527,SEA,LAX,123,954,16,55
2014,12,2,656,-4,921,4,B6,N649JB,1121,PDX,LGB,128,846,6,56
2014,1,1,701,-4,918,-6,AS,N618AS,606,SEA,LAS,115,867,7,1
2014,10,11,1140,0,1454,-26,WN,N389SW,4294,SEA,DEN,116,1024,11,40
2014,7,1,1515,0,1729,-12,AS,N402AS,101,SEA,ANC,174,1448,15,15
2014,5,9,1244,-6,1756,-11,DL,N927DN,2164,PDX,MSP,175,1426,12,44
2014,1,14,2035,-10,2250,-12,AS,N579AS,574,PDX,SAN,115,933,20,35
2014,6,21,1158,48,1949,31,US,N770UW,728,SEA,PHL,272,2378,11,58
2014,5,22,2301,1,2352,-2,AS,N794AS,698,SEA,GEG,36,224,23,1
2014,11,3,1026,-1,1318,3,DL,N678DL,1857,SEA,SLC,86,689,10,26
2014,5,15,1900,-5,2225,-9,AS,N532AS,678,SEA,DEN,117,1024,19,0
2014,6,18,945,-6,1155,-27,OO,N941SW,6518,PDX,LAX,111,834,9,45
2014,11,13,1928,33,2210,37,AS,N508AS,464,SEA,LAX,133,954,19,28
2014,1,27,1327,2,1552,-33,AS,N612AS,123,SEA,FAI,185,1533,13,27
2014,6,7,1350,20,2152,7,DL,N702TW,2647,SEA,JFK,278,2422,13,50
2014,1,13,1846,-4,2052,-15,AS,N442AS,616,SEA,LAS,112,867,18,46
2014,11,13,2112,47,40,41,AS,N402AS,654,SEA,PHX,131,1107,21,12
2014,9,18,1426,11,1819,9,WN,N626SW,2857,SEA,ABQ,154,1180,14,26
2014,6,29,1928,28,2202,12,WN,N912WN,887,SEA,PHX,138,1107,19,28
2014,8,4,1026,-4,1138,13,AS,N705AS,179,SEA,KTN,97,680,10,26
2014,9,16,1501,-9,1809,15,AS,N626AS,650,SEA,PHX,159,1107,15,1
2014,6,30,1056,-1,1649,-5,UA,N408UA,278,SEA,ORD,213,1721,10,56
2014,8,10,1149,-4,1350,-23,UA,N67827,1280,SEA,SFO,103,679,11,49
2014,7,23,1833,13,2134,10,AS,N413AS,877,SEA,KOA,343,2688,18,33
2014,5,27,1851,-9,1947,-5,OO,N284YV,5424,SEA,PDX,36,129,18,51
2014,7,25,2209,-1,536,-25,US,N508AY,624,SEA,CLT,240,2279,22,9
2014,6,19,656,-4,945,13,OO,N679CA,4597,SEA,LAS,121,867,6,56
2014,5,3,1201,1,1738,-22,AA,N3FWAA,1628,SEA,ORD,189,1721,12,1
2014,9,29,1902,7,2250,30,AS,N514AS,678,SEA,DEN,144,1024,19,2
2014,1,2,1311,-4,1523,-7,OO,N219AG,3478,PDX,LGB,119,846,13,11
2014,4,12,624,-6,848,-1,AS,N459AS,558,PDX,LAX,114,834,6,24
2014,5,31,743,3,922,-7,AS,N754AS,244,PDX,SFO,81,550,7,43
2014,7,26,1446,31,1711,30,OO,N225AG,3482,SEA,SBA,126,908,14,46
2014,9,23,2132,7,2334,19,AS,N527AS,384,PDX,SFO,103,550,21,32
2014,11,30,2202,-3,547,-30,AS,N433AS,24,SEA,BOS,266,2496,22,2
2014,3,26,604,-1,853,-2,WN,N418WN,762,SEA,PHX,143,1107,6,4
2014,1,29,832,-8,1046,-20,OO,N554CA,4740,SEA,LAS,111,867,8,32
2014,4,7,917,-3,1729,-12,AS,N534AS,30,PDX,BOS,290,2537,9,17
2014,4,24,2047,62,2228,55,UA,N37422,1241,PDX,SFO,85,550,20,47
2014,10,9,532,-3,900,-15,WN,N8616C,1632,SEA,DEN,126,1024,5,32
2014,6,22,1852,-3,2351,-8,DL,N694DL,2485,SEA,MSP,164,1399,18,52
2014,3,18,1803,-2,2035,0,OO,N824SK,4824,SEA,LAX,116,954,18,3
2014,5,8,810,0,1327,-8,WN,N627SW,381,PDX,MCI,184,1482,8,10
